Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84
T004-B1BALCells-PB-miRNA_S1_R1_001	0.0	0.00423716501718	0.00581118907897	0.000292483688743	8.46663309518e-05	0.000142393374783	0.000296332158331	9.6211739718e-05	1.53938783549e-05	0.000400615738686	0.00155984954236	0.00119106271543	0.000427350010391	0.00056353785215	0.000399577880416	0.000728572231609	0.00176041465468	0.00219228430305	0.000906754797121	0.00230135400993	0.00148063016743	0.000944302653631	0.00109340321143	0.00148505366521	0.00130575335093	0.00146489728625	0.00119641477661	0.00133247316854	0.00142052201152	0.00244042230254	0.00150970751393	0.00100748561814	0.00190163227203	0.00215443311667	0.00429446617772	0.00464323543438	0.00285643839895	0.000703751218217	0.00256320392604	0.00113638282788	0.00375950014908	0.00144406222835	0.0025557447685	0.00105329204069	0.000821972797147	0.000491836314449	0.000790694371849
T004-B2BCGBAL-PB-miRNA_S11_R1_001	0.0	0.00431751764697	0.00588001035968	0.00033650661697	9.8393747652e-05	0.00015546212129	0.000322731492298	7.87149981216e-05	1.57429996243e-05	0.00035429813834	0.00154765070219	0.00121811671955	0.000467554597329	0.000518383252831	0.00042629342468	0.000724672374075	0.00184292914959	0.00217911564712	0.000965452031971	0.00234831241717	0.00141848130795	0.000993708094192	0.00117263138233	0.00146266386	0.00132608592331	0.00145109437198	0.00130044215141	0.00124707486468	0.00142177459884	0.00225327978657	0.00156397950422	0.000973085736112	0.00181519208387	0.00215463345259	0.00428249626173	0.00458348073989	0.00270524791889	0.000712855320589	0.00250231657109	0.0011986187747	0.00372791294115	0.00145002681915	0.00264484161481	0.00101451378145	0.000859607385437	0.000492655478164	0.00089534724233
T004-B2PPDBAL-PB-miRNA_S10_R1_001	0.0	0.00401955493256	0.00574222133222	0.000307330155809	5.66134497543e-05	0.000165796531423	0.000254760523894	0.000109183081669	2.0219089198e-05	0.000315616964096	0.00155754119975	0.00117474195055	0.00043677571514	0.000500261386574	0.000394337308041	0.000722597154989	0.00175211339133	0.00205650263755	0.000971315516944	0.00228566208959	0.00124860552373	0.00098452374753	0.00103840116826	0.0014072384294	0.00129002602294	0.00145093040593	0.00126964508589	0.00125221486847	0.00135797102979	0.00234281975576	0.00145493960297	0.00098952236547	0.00183130829462	0.00221307805537	0.00422926054718	0.00442584551391	0.00249785846379	0.000690195755444	0.0025376943148	0.0011025724042	0.00349693262712	0.00135952977462	0.00254152912314	0.0010138104104	0.000763862385356	0.000455514415466	0.000766346993274
T004-B2SalBAL-PB-miRNA_S9_R1_001	0.0	0.00437491966684	0.0059176783084	0.000294074227864	5.88148455728e-05	0.000171920317828	0.000325743760096	7.69117211337e-05	9.04843778043e-06	0.000375861231671	0.00156108782053	0.00115821338472	0.000475023614066	0.000510675946396	0.000408087856122	0.000770549585529	0.00192576665027	0.00198996830694	0.00096483916143	0.00236977190993	0.001269903413	0.00108735305884	0.00124084071383	0.00133735118045	0.00120919441384	0.00145208272931	0.00141370906644	0.00137494955148	0.00150095935909	0.00227206131984	0.00158237988942	0.000958999978797	0.00184591710511	0.00233363069446	0.00434019610017	0.00462057694378	0.00260327156453	0.000716395645401	0.00259352995519	0.00108517841924	0.00375639114738	0.00141908172943	0.00263991221718	0.00102257634667	0.000772150191247	0.000422595845064	0.000733169239099
T006-B1BALCells-PBmiRNA_S2_R1_001	0.0	0.00423766960044	0.00562511989057	0.000317131494888	9.51394484663e-05	9.11753047802e-05	0.000309203207516	0.000114960166897	1.98207184305e-05	0.000337393513645	0.0014734055972	0.00112646696562	0.000405167240943	0.000485489609364	0.000439962834547	0.000733517069484	0.00176831876816	0.00202767290739	0.000913076291296	0.00224447304712	0.00133901362535	0.0010247481671	0.00105424105655	0.00139279732924	0.0012808650544	0.00141800971345	0.0012910269819	0.00120556697952	0.00140937352143	0.00228951279337	0.00151634131044	0.00102239626248	0.00186643807693	0.00224169706708	0.00433499549199	0.00450093385159	0.00269557708318	0.000621862441225	0.00246744257941	0.00120563975797	0.00344279982059	0.00151421540796	0.00262728785361	0.0010667864759	0.000813314984595	0.000509148550878	0.000861982360578
T006-B2BCGBAL-PBmiRNA_S13_R1_001	0.0	0.00439649543463	0.00548487866926	0.00031863851277	6.44437441558e-05	0.000128887488312	0.000282836432684	9.66656162336e-05	7.16041601731e-06	0.000325955544499	0.00160973981239	0.00115643698635	0.000465813134511	0.000480366296522	0.000403558278778	0.00079123517079	0.00178298846862	0.002039508829	0.000944455414925	0.00227723466112	0.00131171869358	0.0010190992882	0.00113106994757	0.00149899276382	0.00129856421324	0.00145291549899	0.0012908525382	0.00123497690035	0.00139409542388	0.00231083471944	0.0015414852663	0.000993700726048	0.00190746653335	0.00230403118781	0.00448979957035	0.0047324643382	0.00266993694107	0.000646117443245	0.00260822998568	0.00117374473869	0.00377468413871	0.00143550246897	0.00268819376667	0.00110934921711	0.0007873480195	0.0004819651948	0.000808288695123
T006-B2PPDBAL-PLmiRNA_S15_R1_001	0.0	0.00425694684977	0.00598533128501	0.000364388741333	9.10971853333e-05	0.000160035595856	0.000349616224793	7.14004966126e-05	1.72346026306e-05	0.00034739056652	0.00154397631782	0.00118292165348	0.000466796910058	0.000525691974918	0.000484086985729	0.000746858785874	0.00178053250402	0.00210419677824	0.000913185094675	0.00224506416844	0.00144374221988	0.00102686264693	0.00105379067795	0.00151134300232	0.00132036320288	0.00147701345942	0.00125862299939	0.00128406972098	0.00140772270687	0.00228704225531	0.00159478379694	0.00102038251845	0.00190483978811	0.00220779884935	0.00433258842838	0.00456101148219	0.00271851539414	0.000789209057582	0.00270005047672	0.00121010483843	0.00385198164506	0.00149744663183	0.00266815128625	0.00108696574874	0.00080783635416	0.000525422200136	0.000811292055516
T006-B2SalBAL-PBmiRNA_S12_R1_001	0.0	0.00458133319031	0.00587831340533	0.000303293834898	6.78420420167e-05	0.000167609750865	0.00031526595996	9.57770004942e-05	1.19721250618e-05	0.00037323949467	0.00151462015075	0.00115823229507	0.000418966513851	0.00051436083393	0.000486960241045	0.000741778887767	0.00180539126181	0.00208867569825	0.000966231743295	0.00236716302391	0.00130315171327	0.00105562554228	0.00118380580784	0.00145279830488	0.00129560367372	0.00137789919314	0.00122601409912	0.00130459851595	0.00146337383304	0.00223292262247	0.00159693775598	0.000996717160725	0.00182425544067	0.00215120506363	0.00433363122129	0.00458820929439	0.00265655484306	0.000680391990399	0.00258186808663	0.001087516232	0.00374150074605	0.00141706922051	0.00257928823201	0.00103479265095	0.000788727879039	0.000472358056898	0.000780099953438
T006-B2TSTBAL-PBmiRNA_S14_R1_001	0.0	0.00433434930581	0.00598910088623	0.000289956470285	7.99879918027e-05	0.000162475608349	0.000359945963112	0.000112483113473	1.74973732068e-05	0.000381304245295	0.00153340750436	0.00118733902905	0.000486633461415	0.000504763987755	0.000496416895772	0.000809950072618	0.00188433545295	0.00208038138801	0.00097969191834	0.00245348069583	0.00137620604678	0.00108703263131	0.0011110220392	0.00141995235055	0.00134146356396	0.00153364628413	0.00133904017656	0.00138135151936	0.00142258415126	0.00228780324446	0.00160517109995	0.00103564925943	0.00185735463033	0.00231404937815	0.00419913596423	0.00458025290121	0.00271237285381	0.000771926305163	0.0026286909836	0.00115215270535	0.00381308130227	0.00153459274611	0.00264479489599	0.00120379477423	0.000797151657716	0.00055671542418	0.000869949350871
